setNum;name_en;name_de;year;recommendedRetailPrice €
8083;Rebel Trooper Battle Pack;LEGO® Star Wars 8083 Rebel Trooper Battle Pack;2010;14.99
8084;Snowtrooper Battle Pack;LEGO® Star Wars 8084 Snowtrooper Battle Pack;2010;14.99
8085;Freeco Speeder;LEGO® Star Wars 8085 Freeco Speeder;2010;26.99
8086;Droid Tri-Fighter;LEGO® Star Wars 8086 Droid Tri-Fighter;2010;26.99
8088;ARC-170 Starfighter;LEGO® Star Wars 8088 ARC-170 Starfighter;2010;69.99
8089;Hoth Wampa Cave;LEGO® Star Wars 8089 Hoth Wampa Cave;2010;49.99
8091;Republic Swamp Speeder;LEGO® Star Wars 8091 Republic Swamp Speeder;2010;36.99
8092;Luke's Landspeeder;LEGO® Star Wars 8092 Luke's Landspeeder;2010;26.99
8093;Plo Koon's Jedi Starfighter;LEGO® Star Wars 8093 Plo Koon's Jedi Starfighter;2010;26.99
8095;General Grievous' Starfighter;LEGO® Star Wars 8095 General Grievous' Starfighter;2010;49.99
8096;Emperor Palpatine's Shuttle;LEGO® Star Wars 8096 Emperor Palpatine's Shuttle;2010;69.99
8097;Slave I (Third Edition) [Initial Release];LEGO® Star Wars 8097 Slave I;2010;89.99
8098;Clone Turbo Tank;LEGO® Star Wars 8098 Clone Turbo Tank;2010;129.99
8109;Flatbed Truck;LEGO® Technic 8109 Flatbed Truck;2011;89.99
8110;Unimog U400;LEGO® Technic 8110 Mercedes-Benz Unimog U 400;2011;189.99
8128;Cad Bane's Speeder;LEGO® Star Wars 8128 Cad Bane's Speeder;2010;54.99
8129;AT-AT Walker;LEGO® Star Wars 8129 AT-AT Walker;2010;119.99
8200;Radiator Springs Lightning McQueen;LEGO® Cars 8200 Radiator Springs Lightning McQueen;2011;7.99
8201;Radiator Springs Classic Mater;LEGO® Cars 8201 Radiator Springs Classic Mater;2011;7.99
8206;Tokyo Pit Stop;LEGO® Cars 8206 Tokyo Pit Stop;2011;14.99
8221;Storming Enforcer;LEGO® Racers 8221 Storming Enforcer;2011;11.99
8227;Dragon Dueller;LEGO® Racers 8227 Racers 8227 Drachen Rennwagen;2011;11.99
8228;Sting Striker;LEGO® Racers 8228 Sting Striker;2011;11.99
8231;Vicious Viper;LEGO® Racers 8231 Vicious Viper;2011;11.99
8293;Power Functions Motor Set;LEGO® Power Functions 8293 LEGO® Power Functions Tuning-Set;2008;36.99
8301;Urban Enforcer;LEGO® Racers 8301 Polizeiwagen;2011;5.99
8302;Rod Rider;LEGO® Racers 8302 Rod Rider;2011;5.99
8303;Demon Destroyer;LEGO® Racers 8303 Demon Destroyer;2011;5.99
8304;Smokin' Slickster;LEGO® Racers 8304 Racers 8304 Stadtrennwagen;2011;5.99
8404;City Public Transport;LEGO® City 8404 City Bus und Tramstation;2010;99.99
8423;World Grand Prix Racing Rivalry;LEGO® Cars 8423 World Grand Prix Racing Rivalry;2011;14.99
8424;Mater's Spy Zone;LEGO® Cars 8424 Mater's Spy Zone;2011;14.99
8426;Escape at Sea;LEGO® Cars 8426 Flucht auf dem Wasser;2011;19.99
8484;Ultimate Build Lightning McQueen;LEGO® Cars 8484 Ultimate Building Lightning McQueen;2011;29.99
8486;Mack's Team Truck;LEGO® Cars 8486 Mack's Team Truck;2011;39.99
8487;Flo's V8 Cafe;LEGO® Cars 8487 Flo's V8 Cafe;2011;69.99
8638;Spy Jet Escape;LEGO® Cars 8638 Jagd nach dem Agenten-Jet;2011;49.99
8639;Big Bentley Bust Out;LEGO® Cars 8639 Einsatz am Big Bentley;2011;79.99
8677;Ultimate Build Mater;LEGO® Cars 8677 Ultimate Build Mater;2011;29.99
8678;Ultimate Build Francesco;LEGO® Cars 8678 Ultimate Build Francesco;2011;29.99
8679;Tokyo International Circuit;LEGO® Cars 8679 Tokyo International Circuit;2011;89.99
8804;Series 4 - Random Bag;LEGO® Collectable Minifigures 8804 Minifiguren Serie 4;2011;2.49
8805;Series 5 - Random Bag;LEGO® Collectable Minifigures 8805 Minifiguren Serie 5;2011;2.49
8831;Series 7 - Random Bag;LEGO® Collectable Minifigures 8831 Minifiguren Serie 7;2012;2.49
8833;Series 8 - Random Bag;LEGO® Collectable Minifigures 8833 Minifiguren Serie 8;2012;2.49
8867;Flexible Train Track;LEGO® Bricks and More 8867 Bewegliche Schienen;2009;29.99
9092;Crazy Demon;LEGO® Racers 9092 Crazy Demon;2012;9.99
9093;Bone Cruncher;LEGO® Racers 9093 Bone Cruncher;2012;9.99
9094;Star Striker;LEGO® Racers 9094 Star Striker;2012;9.99
9095;Nitro Predator;LEGO® Racers 9095 Nitro Predator;2012;9.99
9348;Community Minifigures;LEGO® Education 9348 Community Minifigure Set;2011;47.5
9349;Fairytale and Historic Minifigures;LEGO® Education 9349 Fairytale and Historic Minifigure Set;2011;47.5
9387;Wheels Set;LEGO® Education 9387 Wheels Set;2011;37.99
9390;Mini Tow Truck;LEGO® Technic 9390 Mini-Abschlepptruck;2012;9.99
9391;Mini Crane;LEGO® Technic 9391 Raupenkran;2012;14.99
9392;Quad Bike;LEGO® Technic 9392 Quad Bike;2012;19.99
9393;Tractor;LEGO® Technic 9393 Tractor;2012;29.99
9394;Jet Plane;LEGO® Technic 9394 Jet Plane;2012;39.99
9395;Pick-Up Tow Truck;LEGO® Technic 9395 Pickup-Abschleppwagen;2012;59.99
9396;Helicopter;LEGO® Technic 9396 Großer Helikopter;2012;89.99
9397;Logging Truck;LEGO® Technic 9397 Holztransporter;2012;119.99
9398;4 x 4 Crawler;LEGO® Technic 9398 4X4 Offroader;2012;169.99
9440;Venomari Shrine;LEGO® Ninjago 9440 Venomari Shrine;2012;7.99
9441;Kai's Blade Cycle;LEGO® Ninjago 9441 Kais Feuer-Bike;2012;14.99
9442;Jay's Storm Fighter;LEGO® Ninjago 9442 Jay's Storm Fighter;2012;19.99
9443;Rattlecopter;LEGO® Ninjago 9443 Rattlecopter;2012;29.99
9444;Cole's Tread Assault;LEGO® Ninjago 9444 Cole's Tread Assault;2012;34.99
9445;Fangpyre Truck Ambush;LEGO® Ninjago 9445 Schlangen-Quad;2012;49.99
9446;Destiny's Bounty;LEGO® Ninjago 9446 Destiny's Bounty;2012;79.99
9447;Lasha's Bite Cycle;LEGO® Ninjago 9447 Lashas Schlangenbike;2012;19.99
9448;Samurai Mech;LEGO® Ninjago 9448 Samurai Mech;2012;39.99
9449;Ultra Sonic Raider;LEGO® Ninjago 9449 Ultraschall Raider;2012;79.99
9450;Epic Dragon Battle;LEGO® Ninjago 9450 Rückkehr des vierköpfigen Drachens;2012;119.99
9455;Fangpyre Mech;LEGO® Ninjago 9455 Fangpyre Mech;2012;24.99
9456;Spinner Battle Arena;LEGO® Ninjago 9456 Spinner Battle Arena;2012;39.99
9457;Fangpyre Wrecking Ball;LEGO® Ninjago 9457 Fangpyre Wrecking Ball;2012;49.99
9461;The Swamp Creature;LEGO® Monster Fighters 9461 Sumpfmonster;2012;7.99
9462;The Mummy;LEGO® Monster Fighters 9462 Mumienkutsche;2012;9.99
9463;The Werewolf;LEGO® Monster Fighters 9463 Werwolfversteck;2012;19.99
9464;The Vampire Hearse;LEGO® Monster Fighters 9464 Fahrende Vampirgruft;2012;29.99
9465;The Zombies;LEGO® Monster Fighters 9465 The Zombies;2012;39.99
9466;The Crazy Scientist & His Monster;LEGO® Monster Fighters 9466 Labor des verrückten Wissenschaftlers;2012;49.99
9467;The Ghost Train;LEGO® Monster Fighters 9467 The Ghost Train;2012;79.99
9468;The Vampyre Castle;LEGO® Monster Fighters 9468 Vampirschloss;2012;99.99
9469;Gandalf Arrives;LEGO® Lord of the Rings 9469 Die Ankunft von Gandalf;2012;14.99
9470;Shelob Attacks;LEGO® Lord of the Rings 9470 Der Hinterhalt von Shelob;2012;26.99
9471;Uruk-hai Army;LEGO® Lord of the Rings 9471 Uruk-Hai Army;2012;39.99
9472;Attack on Weathertop;LEGO® Lord of the Rings 9472 Überfall auf der Wetterspitze;2012;59.99
9473;The Mines of Moria;LEGO® Lord of the Rings 9473 Die Minen von Moria;2012;79.99
9474;The Battle of Helm's Deep;LEGO® Lord of the Rings 9474 Die Schlacht um Helms Klamm;2012;139.99
9476;The Orc Forge;LEGO® Lord of the Rings 9476 Die Ork - Schmiede;2012;49.99
9478;Francesco Bernoulli;LEGO® Cars 9478 Francesco Bernoulli;2012;7.99
9479;Ivan Mater;LEGO® Cars 9479 Ivan Mater;2012;7.99
9480;Finn McMissile;LEGO® Cars 9480 Finn McMissile;2012;7.99
9481;Jeff Gorvette;LEGO® Cars 9481 Jeff Gorvette;2012;7.99
9483;Agent Mater's Escape;LEGO® Cars 9483 Agent Hook auf der Flucht;2012;17.99
9484;Red's Water Rescue;LEGO® Cars 9484 Red's Water Rescue;2012;24.99
9485;Ultimate Race Set;LEGO® Cars 9485 Großes Wettrennen;2012;29.99
9486;Oil Rig Escape;LEGO® Cars 9486 Flucht von der Ölbohrinsel;2012;59.99
9488;Elite Clone Trooper & Commando Droid Battle Pack;LEGO® Star Wars 9488 Elite Clone Trooper & Commando Droid Battle Pack;2012;16.99
9489;Endor Rebel Trooper & Imperial Trooper Battle Pack;LEGO® Star Wars 9489 Endor Rebel Trooper & Imperial Trooper Battle Pack;2012;16.99
9490;Droid Escape;LEGO® Star Wars 9490 Droid Escape;2012;26.99
9491;Geonosian Cannon;LEGO® Star Wars 9491 Geonosian Cannon;2012;26.99
9492;TIE Fighter;LEGO® Star Wars 9492 TIE Fighter;2012;49.99
9493;X-wing Starfighter;LEGO® Star Wars 9493 X-Wing Starfighter™;2012;69.99
9494;Anakin's Jedi Interceptor;LEGO® Star Wars 9494 Anakin's Jedi Interceptor;2012;39.99
9495;Gold Leader's Y-wing Starfighter;LEGO® Star Wars 9495 Gold Leader's Y-wing Starfighter;2012;49.99
9496;Desert Skiff;LEGO® Star Wars 9496 Desert Skiff;2012;29.99
9497;Republic Striker Starfighter;LEGO® Star Wars 9497 Republic Striker-class Starfighter;2012;49.99
9498;Saesee Tiin's Jedi Starfighter;LEGO® Star Wars 9498 Saesee Tiins Jedi Starfighter;2012;39.99
9499;Gungan Sub;LEGO® Star Wars 9499 Gungan Sub;2012;69.99
9500;Sith Fury-class Interceptor;LEGO® Star Wars 9500 Sith Fury - class Interceptor;2012;99.99
9509;Advent Calendar 2012;LEGO® 9509 LEGO® Star Wars™ Adventskalender;2012;29.99
9515;Malevolence;LEGO® Star Wars 9515 Malevolence;2012;119.99
9516;Jabba's Palace;LEGO® Star Wars 9516 Jabba's Palace;2012;139.99
9525;Pre Vizsla's Mandalorian Fighter;LEGO® Star Wars 9525 Pre Vizsla's Mandalorian Fighter;2012;49.99
9526;Palpatine's Arrest;LEGO® Star Wars 9526 Star Wars - Palpatines Gefangennahme;2012;89.99
9551;Kendo Cole;LEGO® Ninjago 9551 Kendo Cole;2012;4.99
9552;Lloyd Garmadon;LEGO® Ninjago 9552 Lloyd Garmadon;2012;4.99
9553;Jay ZX;LEGO® Ninjago 9553 Jay ZX;2012;4.99
9554;Zane ZX;LEGO® Ninjago 9554 Zane ZX;2012;4.99
9555;Mezmo;LEGO® Ninjago 9555 Mezmo;2012;4.99
9556;Bytar;LEGO® Ninjago 9556 Bytar;2012;4.99
9557;Lizaru;LEGO® Ninjago 9557 Lizaru;2012;4.99
9558;Training Set;LEGO® Ninjago 9558 Training Set;2012;19.99
9561;Kai ZX;LEGO® Ninjago 9561 Kai ZX;2012;9.99
9562;Lasha;LEGO® Ninjago 9562 Lasha;2012;9.99
9563;Kendo Zane;LEGO® Ninjago 9563 Kendo Zane;2012;9.99
9564;Snappa;LEGO® Ninjago 9564 Snappa;2012;9.99
9566;Samurai X;LEGO® Ninjago 9566 Samurai X;2012;9.99
9567;Fang-Suei;LEGO® Ninjago 9567 Fang-Suei;2012;9.99
9569;Spitta;LEGO® Ninjago 9569 Spitta;2012;9.99
9570;NRG Jay;LEGO® Ninjago 9570 NRG Jay;2012;9.99
9571;Fangdam;LEGO® Ninjago 9571 Fangdam;2012;9.99
9572;NRG Cole;LEGO® Ninjago 9572 NRG Cole;2012;9.99
9573;Slithraa;LEGO® Ninjago 9573 Slithraa;2012;9.99
9579;Starter Set;LEGO® Ninjago 9579 Starter Set;2012;19.99
9590;NRG Zane;LEGO® Ninjago 9590 NRG Zane;2012;9.99
9591;Weapon Pack;LEGO® Ninjago 9591 Weapon Pack;2012;19.99
9674;Naboo Starfighter & Naboo;LEGO® Star Wars 9674 Naboo Starfighter und Naboo;2012;9.99
9675;Sebulba's Podracer & Tatooine;LEGO® Star Wars 9675 Sebulba's Podracer und Tatooine;2012;9.99
9676;TIE Interceptor & Death Star;LEGO® Star Wars 9676 TIE Interceptor & Death Star;2012;9.99
9677;X-wing Starfighter & Yavin 4;LEGO® Star Wars 9677 X-wing Starfighter & Yavin 4;2012;9.99
9678;Twin-pod Cloud Car & Bespin;LEGO® Star Wars 9678 Twin-Pod Cloud Car und Bespin;2012;9.99
9679;AT-ST & Endor;LEGO® Star Wars 9679 AT-ST & Endor;2012;9.99
10188;Death Star;LEGO® Star Wars 10188 Todesstern™;2008;419.99
10193;Medieval Market Village;LEGO® Castle 10193 Mittelalter Marktplatz;2009;99.99
10197;Fire Brigade;LEGO® 10197 Feuerwache;2009;149.99
10210;Imperial Flagship;LEGO® 10210 Segelschiff;2010;149.99
10211;Grand Emporium;LEGO® 10211 Großes Kaufhaus;2010;149.99
10212;Imperial Shuttle;LEGO® Star Wars 10212 Imperial Shuttle;2010;259.99
10214;Tower Bridge;LEGO® Creator Expert 10214 Tower Bridge;2010;219.99
10215;Obi-Wan's Jedi Starfighter;LEGO® Star Wars 10215 Obi-Wan's Jedi Starfighter;2010;99.99
10216;Winter Village Bakery;LEGO® 10216 Weihnachtsbäckerei;2010;54.99
10217;Diagon Alley;LEGO® Harry Potter 10217 Diagon Alley;2011;149.99
10219;Maersk Container Train;LEGO® 10219 Maersk Train;2011;119.99
10220;Volkswagen T1 Camper Van;LEGO® 10220 Volkswagen T1 Campingbus;2011;99.99
10221;Super Star Destroyer;LEGO® Star Wars 10221 Super- Sternenzerstörer™;2011;399.99
10222;Winter Village Post Office;LEGO® 10222 Winterliches Postamt;2011;59.99
10223;Kingdoms Joust;LEGO® Castle 10223 Ritterturnier;2012;119.99
10224;Town Hall;LEGO® 10224 Rathaus;2012;179.99
10225;R2-D2;LEGO® Star Wars 10225 R2-D2™;2012;179.99
10226;Sopwith Camel;LEGO® 10226 Sopwith Camel;2012;89.99
10227;B-wing Starfighter;LEGO® Star Wars 10227 B-Wing Starfighter;2012;199.99
10228;Haunted House;LEGO® Monster Fighters 10228 Geisterhaus;2012;179.99
10230;Mini Modulars;LEGO® 10230 Mini Modulars;2012;69.99
10231;Shuttle Expedition;LEGO® 10231 Shuttle Expedition;2011;89.99
10232;Palace Cinema;LEGO® Creator Expert 10232 Palace Cinema;2013;139.99
10233;Horizon Express;LEGO® Creator 10233 Horizon Express;2013;99.99
10234;Sydney Opera House;LEGO® Creator Expert 10234 Sydney Opera House™;2013;279.99
10235;Winter Village Market;LEGO® 10235 Winterlicher Markt;2013;89.99
10236;Ewok Village;LEGO® Star Wars 10236 Ewok™ Village;2013;249.99
10237;The Tower of Orthanc;LEGO® Lord of the Rings 10237 Der Turm von Orthanc™;2013;199.99
10241;Maersk Line Triple-E;LEGO® 10241 Maersk Containerschiff;2014;129.99
10242;MINI Cooper;LEGO® Creator Expert 10242 MINI Cooper;2014;89.99
10243;Parisian Restaurant;LEGO® Creator Expert 10243 Pariser Restaurant;2014;149.99
10244;Fairground Mixer;LEGO® Creator Expert 10244 Jahrmarkt- Fahrgeschäft;2014;129.99
10245;Santa's Workshop;LEGO® 10245 Weihnachtliche Werkstatt;2014;69.99
10246;Detective's Office;LEGO® Creator Expert 10246 Detektivbüro;2015;149.99
10249;Winter Toy Shop;LEGO® 10249 Weihnachtlicher Spielzeugladen;2015;69.99
10251;Brick Bank;LEGO® Creator Expert 10251 Steine-Bank;2016;149.99
10253;Big Ben;LEGO® Creator Expert 10253 Big Ben;2016;219.99
10254;Winter Holiday Train;LEGO® Creator Expert 10254 Winterset 2016 Weihnachtszug;2016;89.99
10255;Assembly Square;LEGO® Creator Expert 10255 Assembly Square / Stadtleben;2017;239.99
10256;Taj Mahal;LEGO® Creator Expert 10256 Taj Mahal;2017;329.99
10257;Carousel;LEGO® Creator Expert 10257 Karussell;2017;179.99
10258;London Bus;LEGO® 10258 Doppeldecker Bus;2017;119.99
10259;Winter Village Station;LEGO® Creator Expert 10259 Winterlicher Bahnhof;2017;69.99
10260;Downtown Diner;LEGO® Creator Expert 10260 Amerikanisches Diner;2018;149.99
10261;Roller Coaster;LEGO® Creator Expert 10261 Achterbahn;2018;329.99
10262;James Bond Aston Martin DB5;LEGO® Creator Expert 10262 James Bond Aston Martin DB5;2018;149.99
10263;Winter Village Fire Station;LEGO® Creator Expert 10263 Winterliche Feuerwehrstation;2018;89.99
10264;Corner Garage;LEGO® Creator Expert 10264 Eckgarage;2019;179.99
10265;Ford Mustang;LEGO® Creator Expert 10265 Ford Mustang GT;2019;129.99
10266;NASA Apollo 11 Lunar Lander;LEGO® Creator Expert 10266 NASA Apollo 11 Mondlandefähre;2019;89.99
10267;Gingerbread House;LEGO® Creator Expert 10267 Lebkuchenhaus;2019;89.99
10268;Vestas Wind Turbine;LEGO® Creator Expert 10268 Vestas® Windkraftanlage;2018;179.99
10269;Harley-Davidson Fat Boy;LEGO® Creator Expert 10269 Harley-Davidson® Fat Boy®;2019;89.99
10270;Bookshop;LEGO® Creator Expert 10270 Buchhandlung;2020;159.99
10271;Fiat 500;LEGO® Creator Expert 10271 Fiat 500;2020;79.99
10272;Old Trafford - Manchester United;LEGO® Creator Expert 10272 Old Trafford - Manchester United;2020;269.99
10401;Rainbow Fun;LEGO® Building Bigger Thinking 10401 Spaß mit dem Regenbogen;2018;4.99
10402;Fun Future;LEGO® Building Bigger Thinking 10402 Spaß in der Zukunft;2018;9.99
10403;World Fun;LEGO® Building Bigger Thinking 10403 Spaß in der Welt;2018;19.99
10404;Ocean's Bottom;LEGO® Building Bigger Thinking 10404 Am Meeresgrund;2018;29.99
10405;Mission to Mars;LEGO® Building Bigger Thinking 10405 Mars- Mission;2018;49.99
10500;Horse Stable;LEGO® Duplo 10500 Pferdestall;2013;29.99
10501;Zoo friends;LEGO® Duplo 10501 Zoo Friends;2013;4.99
10502;Zoo Bus;LEGO® Duplo 10502 Safari-Bus;2013;29.99
10503;Circus Show;LEGO® Duplo 10503 Seelöwen-Show;2013;9.99
10504;My First Circus;LEGO® Duplo 10504 Großer Zirkus;2013;39.99
10505;Play House;LEGO® Duplo 10505 Familienhaus;2013;59.99
10506;Train Accessory Set;LEGO® Duplo 10506 Eisenbahn Zubehör Set;2013;19.99
10507;My First Train Set;LEGO® Duplo 10507 Eisenbahn Starter Set;2013;49.99
10508;Deluxe Train Set;LEGO® Duplo 10508 Eisenbahn Super Set;2013;119.99
10509;Dusty and Chug;LEGO® Duplo 10509 Dusty und Chug;2013;17.99
10510;Ripslinger's Air Race;LEGO® Duplo 10510 Ripslingers Wettfliegen;2013;29.99
10511;Skipper's Flight School;LEGO® Duplo 10511 Skippers Flugschule;2013;39.99
10512;Jake's Treasure Hunt;LEGO® Duplo 10512 Jakes Schatzsuche;2013;12.99
10513;Never Land Hideout;LEGO® Duplo 10513 Nimmerland-Versteck;2013;24.99
10514;Jake's Pirate Ship Bucky;LEGO® Duplo 10514 Piratenschiff Bucky;2013;49.99
10515;Ariel's Undersea Castle;LEGO® Duplo 10515 Arielles zauberhaftes Unterwasserschloss;2013;29.99
10516;Ariel's Magical Boat Ride;LEGO® Duplo 10516 Arielles magische Bootsfahrt;2012;19.99
10517;My First Garden;LEGO® Duplo 10517 Mein erster Garten;2013;11.99
10518;My First Construction Site;LEGO® Duplo 10518 Meine erste Baustelle;2013;19.99
10519;Garbage Truck;LEGO® Duplo 10519 Müllabfuhr;2013;19.99
10520;Big Front Loader;LEGO® Duplo 10520 Großer Frontlader;2013;19.99
10521;Baby Calf;LEGO® Duplo 10521 Baby-Kalb;2014;6.99
10522;Farm Animals;LEGO® Duplo 10522 Bauernhof-Tiere;2014;9.99
10524;Farm Tractor;LEGO® Duplo 10524 Traktor;2014;19.99
10525;Big Farm;LEGO® Duplo 10525 Großer Bauernhof;2014;59.99
10526;Peter Pan's Visit;LEGO® Duplo 10526 Peter Pans Besuch;2014;29.99
10527;Ambulance;LEGO® Duplo 10527 Krankenwagen;2014;14.99
10528;School Bus;LEGO® Duplo 10528 Schulbus;2014;19.99
10529;Truck;LEGO® Duplo 10529 Lastwagen;2014;14.99
10531;Mickey Mouse and Friends;LEGO® Duplo 10531 Micky und seine Freunde;2012;34.99
10532;My First Police Set;LEGO® Duplo 10532 Polizeiverfolgung;2014;24.99
10538;Fire and Rescue Team;LEGO® Duplo 10538 Feuerwehr-Rettungsteam;2014;29.99
10539;Beach Racing;LEGO® Duplo 10539 Seifenkistenrennen;2014;24.99
10542;Sleeping Beauty's Fairy Tale;LEGO® Duplo 10542 Dornröschens Schlossturm;2014;34.99
10543;Superman Rescue;LEGO® Duplo 10543 Supermans™ Rettungseinsatz;2014;19.99
10544;The Joker Challenge;LEGO® Duplo 10544 Jokers Versteck;2014;29.99
10545;Batcave Adventure;LEGO® Duplo 10545 Abenteuer in der Bathöhle;2014;49.99
10546;My First Shop;LEGO® Duplo 10546 Supermarkt;2014;24.99
10550;Circus Transport;LEGO® Duplo 10550 Zirkustransporter;2013;19.99
10552;Creative Cars;LEGO® Duplo 10552 Fahrzeug-Kreativset;2013;14.99
10553;Toddler Build and Play Cubes;LEGO® Duplo 10553 Bau- und Spielwürfel;2013;14.99
10554;Toddler Build and Pull Along;LEGO® Duplo 10554 Nachzieh- Spielset;2013;19.99
10555;Creative Bucket;LEGO® Duplo 10555 Creative Bucket;2013;24.99
10556;Creative Chest;LEGO® Duplo 10556 Starterbox;2013;39.99
10557;Giant Tower;LEGO® Duplo 10557 LEGO® DUPLO® XXL Steinebox;2013;59.99
10558;Number Train;LEGO® Duplo 10558 Zahlenzug;2013;19.99
10559;A Fairy Tale;LEGO® Duplo 10559 Drache Dragos neue Freunde;2013;14.99
10560;Peekaboo Jungle;LEGO® Duplo 10560 Ausflug in den Dschungel;2013;14.99
10561;Toddler Starter Building Set;LEGO® Duplo 10561 Mein erstes Figurenset;2013;19.99
10565;Creative Suitcase;LEGO® Duplo 10565 LEGO® DUPLO® Starterkoffer;2014;39.99
10566;Creative Picnic;LEGO® Duplo 10566 Lustiges Picknick;2014;29.99
10567;Toddler Build and Boat Fun;LEGO® Duplo 10567 Bootsspaß;2014;19.99
10568;Knight Tournament;LEGO® Duplo 10568 Ritterturnier;2014;9.99
10569;Treasure Attack;LEGO® Duplo 10569 Schatzraub;2014;29.99
10570;All-in-One-Gift-Set;LEGO® Duplo 10570 LEGO® DUPLO® Starter Steinebox;2014;17.99
10571;All-in-One-Pink-Box-of-Fun;LEGO® Duplo 10571 LEGO® DUPLO® Große Steinebox Mädchen;2014;29.99
10572;All-in-One-Box-of-Fun;LEGO® Duplo 10572 LEGO® DUPLO® Große Steinbox;2014;29.99
10573;Creative Animals;LEGO® Duplo 10573 Lustige Tiere;2014;14.99
10574;Creative Ice Cream;LEGO® Duplo 10574 Bunter Eisspaß;2014;14.99
10575;Duplo Creative Building Cube;LEGO® Duplo 10575 LEGO® DUPLO® Bausteine- Würfel;2014;24.99
10577;Big Royal Castle;LEGO® Duplo 10577 Große Schlossburg;2014;59.99
10579;Clubhouse Cafe;LEGO® Duplo 10579 Minnie eröffnet ein Café;2014;14.99
10580;Deluxe Box of Fun;LEGO® Duplo 10580 LEGO® DUPLO® Deluxe Steinebox;2014;44.99
10581;Forest: Ducks;LEGO® Duplo 10581 Entenfütterung;2015;9.99
10582;Forest: Animals;LEGO® Duplo 10582 Wildtiere;2015;19.99
10583;Forest: Fishing Trip;LEGO® Duplo 10583 Angelausflug;2015;24.99
10584;Forest: Park;LEGO® Duplo 10584 Wildpark;2015;59.99
10585;Mom and Baby;LEGO® Duplo 10585 Mutter mit Baby;2015;9.99
10586;Ice Cream Truck;LEGO® Duplo 10586 Eiswagen;2015;14.99
10587;Cafe;LEGO® Duplo 10587 Café;2015;19.99
10589;Rally Car;LEGO® Duplo 10589 Rennwagen;2015;14.99
10590;Airport;LEGO® Duplo 10590 Flughafen;2015;19.99
10591;Fire Boat;LEGO® Duplo 10591 Feuerwehrboot;2015;14.99
10592;Fire Truck;LEGO® Duplo 10592 Löschfahrzeug;2015;24.99
10593;Fire Station;LEGO® Duplo 10593 Feuerwehr-Hauptquartier;2015;59.99
10594;Sofia the First Royal Stable;LEGO® Duplo 10594 Sofia the First™ – Königlicher Stall;2015;24.99
10595;Sofia the First Royal Castle;LEGO® Duplo 10595 Sofia the First™ – Königsschloss;2015;49.99
10596;Disney Princess Collection;LEGO® Duplo 10596 Disney Princess™ Kollektion;2015;39.99
10597;Mickey & Minnie Birthday Parade;LEGO® Duplo 10597 Mickey & Minnie Geburtstagsparade;2015;24.99
10599;Batman Adventure;LEGO® Duplo 10599 Batman-Abenteuer;2015;39.99
10601;Delivery Vehicle;LEGO® Duplo 10601 LEGO® DUPLO® Lastwagen mit Anhänger;2015;19.99
10602;Camping;LEGO® Duplo 10602 Camping-Abenteuer;2015;29.99
10603;My First Bus;LEGO® Duplo 10603 Mein erster Bus;2015;14.99
10604;Treasure Island;LEGO® Duplo 10604 Jake und die Nimmerland-Piraten – Schatzinsel;2015;19.99
10605;Rosie the Ambulance;LEGO® Duplo 10605 Doc McStuffins – Rosie der Krankenwagen;2015;19.99
10606;Backyard Clinic;LEGO® Duplo 10606 Doc McStuffins Gartenklinik;2015;34.99
10607;Spider-Man Web-Bike Workshop;LEGO® Duplo 10607 Spider-Man – Motorrad- Werkstatt;2015;14.99
10608;Spider-Man Spider Truck Adventure;LEGO® Duplo 10608 Spider-Man – Spider- Truck-Abenteuer;2015;29.99
10615;My First Tractor;LEGO® Duplo 10615 Mein erster Traktor;2015;14.99
10616;My First Playhouse;LEGO® Duplo 10616 Mein erstes Spielhaus;2015;19.99
10617;My First Farm;LEGO® Duplo 10617 Mein erster Bauernhof;2015;19.99
10618;Creative Building Box;LEGO® Duplo 10618 LEGO® DUPLO® Steinebox;2015;24.99
10622;Large Creative Box;LEGO® Duplo 10622 LEGO® DUPLO Große Kreativ- Steinebox;2015;59.99
10623;Basic Bricks Large;LEGO® Duplo 10623 LEGO® DUPLO® Grundbausteine;2015;16.99
